tempo_restante_execucao,tempo_decorrido,tempo_restante_deadline,total_preempcoes,prioridade_base,tipo_processo,deadline_perdido
13.0,63.179999999999986,4.8200000000000145,0.0,40.0,40.0,1
16.0,63.179999999999986,38.820000000000014,0.0,30.0,20.0,1
6.0,63.179999999999986,58.820000000000014,0.0,25.0,20.0,1
10.0,63.179999999999986,103.82000000000002,0.0,20.0,20.0,0
14.0,67.18999999999998,-24.189999999999984,1.0,65.0,60.0,1
15.0,67.18999999999998,-27.189999999999984,1.0,60.0,60.0,1
4.0,67.18999999999998,-32.18999999999998,2.0,70.0,60.0,1
10.0,67.18999999999998,-20.189999999999984,0.0,50.0,40.0,1
6.0,67.18999999999998,9.810000000000016,0.0,45.0,40.0,1
13.0,67.18999999999998,0.8100000000000165,0.0,40.0,40.0,1
16.0,67.18999999999998,34.81000000000002,0.0,30.0,20.0,1
6.0,67.18999999999998,54.81000000000002,0.0,25.0,20.0,1
10.0,67.18999999999998,99.81000000000002,0.0,20.0,20.0,0
15.0,71.19999999999999,-31.19999999999999,1.0,60.0,60.0,1
4.0,71.19999999999999,-36.19999999999999,2.0,70.0,60.0,1
10.0,71.19999999999999,-28.19999999999999,2.0,65.0,60.0,1
10.0,71.19999999999999,-24.19999999999999,0.0,50.0,40.0,1
6.0,71.19999999999999,5.800000000000011,0.0,45.0,40.0,1
13.0,71.19999999999999,-3.1999999999999886,0.0,40.0,40.0,1
16.0,71.19999999999999,30.80000000000001,0.0,30.0,20.0,1
6.0,71.19999999999999,50.80000000000001,0.0,25.0,20.0,1
10.0,71.19999999999999,95.80000000000001,0.0,20.0,20.0,0
4.0,75.21,-40.209999999999994,2.0,70.0,60.0,1
10.0,75.21,-32.209999999999994,2.0,65.0,60.0,1
11.0,75.21,-35.209999999999994,2.0,60.0,60.0,1
10.0,75.21,-28.209999999999994,0.0,50.0,40.0,1
6.0,75.21,1.7900000000000063,0.0,45.0,40.0,1
13.0,75.21,-7.209999999999994,0.0,40.0,40.0,1
16.0,75.21,26.790000000000006,0.0,30.0,20.0,1
6.0,75.21,46.790000000000006,0.0,25.0,20.0,1
10.0,75.21,91.79,0.0,20.0,20.0,0
10.0,79.22,-36.22,2.0,65.0,60.0,1
11.0,79.22,-39.22,2.0,60.0,60.0,1
10.0,79.22,-32.22,0.0,50.0,40.0,1
6.0,79.22,-2.219999999999999,0.0,45.0,40.0,1
13.0,79.22,-11.219999999999999,0.0,40.0,40.0,1
16.0,79.22,22.78,0.0,30.0,20.0,1
6.0,79.22,42.78,0.0,25.0,20.0,1
10.0,79.22,87.78,0.0,20.0,20.0,0
11.0,83.23,-43.230000000000004,2.0,60.0,60.0,1
6.0,83.23,-40.230000000000004,3.0,65.0,60.0,1
10.0,83.23,-36.230000000000004,0.0,50.0,40.0,1
6.0,83.23,-6.230000000000004,0.0,45.0,40.0,1
13.0,83.23,-15.230000000000004,0.0,40.0,40.0,1
16.0,83.23,18.769999999999996,0.0,30.0,20.0,1
6.0,83.23,38.769999999999996,0.0,25.0,20.0,1
10.0,83.23,83.77,0.0,20.0,20.0,0
6.0,87.24000000000001,-44.24000000000001,3.0,65.0,60.0,1
7.0,87.24000000000001,-47.24000000000001,3.0,60.0,60.0,1
10.0,87.24000000000001,-40.24000000000001,0.0,50.0,40.0,1
6.0,87.24000000000001,-10.240000000000009,0.0,45.0,40.0,1
13.0,87.24000000000001,-19.24000000000001,0.0,40.0,40.0,1
16.0,87.24000000000001,14.759999999999991,0.0,30.0,20.0,1
6.0,87.24000000000001,34.75999999999999,0.0,25.0,20.0,1
10.0,87.24000000000001,79.75999999999999,0.0,20.0,20.0,0
7.0,91.25000000000001,-51.250000000000014,3.0,60.0,60.0,1
2.0,91.25000000000001,-48.250000000000014,4.0,65.0,60.0,1
10.0,91.25000000000001,-44.250000000000014,0.0,50.0,40.0,1
6.0,91.25000000000001,-14.250000000000014,0.0,45.0,40.0,1
13.0,91.25000000000001,-23.250000000000014,0.0,40.0,40.0,1
16.0,91.25000000000001,10.749999999999986,0.0,30.0,20.0,1
6.0,91.25000000000001,30.749999999999986,0.0,25.0,20.0,1
10.0,91.25000000000001,75.74999999999999,0.0,20.0,20.0,0
2.0,95.26000000000002,-52.26000000000002,4.0,65.0,60.0,1
3.0,95.26000000000002,-55.26000000000002,4.0,60.0,60.0,1
10.0,95.26000000000002,-48.26000000000002,0.0,50.0,40.0,1
6.0,95.26000000000002,-18.26000000000002,0.0,45.0,40.0,1
13.0,95.26000000000002,-27.26000000000002,0.0,40.0,40.0,1
16.0,95.26000000000002,6.739999999999981,0.0,30.0,20.0,1
6.0,95.26000000000002,26.73999999999998,0.0,25.0,20.0,1
10.0,95.26000000000002,71.73999999999998,0.0,20.0,20.0,0
3.0,97.27000000000002,-57.270000000000024,4.0,60.0,60.0,1
10.0,97.27000000000002,-50.270000000000024,0.0,50.0,40.0,1
6.0,97.27000000000002,-20.270000000000024,0.0,45.0,40.0,1
13.0,97.27000000000002,-29.270000000000024,0.0,40.0,40.0,1
16.0,97.27000000000002,4.729999999999976,0.0,30.0,20.0,1
6.0,97.27000000000002,24.729999999999976,0.0,25.0,20.0,1
10.0,97.27000000000002,69.72999999999998,0.0,20.0,20.0,0
10.0,100.28000000000003,-53.28000000000003,0.0,50.0,40.0,1
6.0,100.28000000000003,-23.28000000000003,0.0,45.0,40.0,1
13.0,100.28000000000003,-32.28000000000003,0.0,40.0,40.0,1
16.0,100.28000000000003,1.7199999999999704,0.0,30.0,20.0,1
6.0,100.28000000000003,21.71999999999997,0.0,25.0,20.0,1
10.0,100.28000000000003,66.71999999999997,0.0,20.0,20.0,0
6.0,104.29000000000003,-27.290000000000035,0.0,45.0,40.0,1
13.0,104.29000000000003,-36.290000000000035,0.0,40.0,40.0,1
6.0,104.29000000000003,-57.290000000000035,1.0,50.0,40.0,1
16.0,104.29000000000003,-2.2900000000000347,0.0,30.0,20.0,1
6.0,104.29000000000003,17.709999999999965,0.0,25.0,20.0,1
10.0,104.29000000000003,62.709999999999965,0.0,20.0,20.0,0
13.0,108.30000000000004,-40.30000000000004,0.0,40.0,40.0,1
6.0,108.30000000000004,-61.30000000000004,1.0,50.0,40.0,1
2.0,108.30000000000004,-31.30000000000004,1.0,45.0,40.0,1
16.0,108.30000000000004,-6.30000000000004,0.0,30.0,20.0,1
6.0,108.30000000000004,13.69999999999996,0.0,25.0,20.0,1
10.0,108.30000000000004,58.69999999999996,0.0,20.0,20.0,0
6.0,112.31000000000004,-65.31000000000004,1.0,50.0,40.0,1
2.0,112.31000000000004,-35.310000000000045,1.0,45.0,40.0,1
9.0,112.31000000000004,-44.310000000000045,1.0,40.0,40.0,1
16.0,112.31000000000004,-10.310000000000045,0.0,30.0,20.0,1
6.0,112.31000000000004,9.689999999999955,0.0,25.0,20.0,1
10.0,112.31000000000004,54.689999999999955,0.0,20.0,20.0,0
2.0,116.32000000000005,-39.32000000000005,1.0,45.0,40.0,1
9.0,116.32000000000005,-48.32000000000005,1.0,40.0,40.0,1
2.0,116.32000000000005,-69.32000000000005,2.0,50.0,40.0,1
16.0,116.32000000000005,-14.32000000000005,0.0,30.0,20.0,1
6.0,116.32000000000005,5.67999999999995,0.0,25.0,20.0,1
10.0,116.32000000000005,50.67999999999995,0.0,20.0,20.0,0
9.0,118.33000000000006,-50.330000000000055,1.0,40.0,40.0,1
2.0,118.33000000000006,-71.33000000000006,2.0,50.0,40.0,1
16.0,118.33000000000006,-16.330000000000055,0.0,30.0,20.0,1
6.0,118.33000000000006,3.669999999999945,0.0,25.0,20.0,1
10.0,118.33000000000006,48.669999999999945,0.0,20.0,20.0,0
2.0,122.34000000000006,-75.34000000000006,2.0,50.0,40.0,1
5.0,122.34000000000006,-54.34000000000006,2.0,40.0,40.0,1
16.0,122.34000000000006,-20.34000000000006,0.0,30.0,20.0,1
6.0,122.34000000000006,-0.34000000000006025,0.0,25.0,20.0,1
10.0,122.34000000000006,44.65999999999994,0.0,20.0,20.0,0
5.0,124.35000000000007,-56.350000000000065,2.0,40.0,40.0,1
16.0,124.35000000000007,-22.350000000000065,0.0,30.0,20.0,1
6.0,124.35000000000007,-2.3500000000000654,0.0,25.0,20.0,1
10.0,124.35000000000007,42.649999999999935,0.0,20.0,20.0,0
1.0,128.36000000000007,-60.36000000000007,3.0,40.0,40.0,1
16.0,128.36000000000007,-26.36000000000007,0.0,30.0,20.0,1
6.0,128.36000000000007,-6.3600000000000705,0.0,25.0,20.0,1
10.0,128.36000000000007,38.63999999999993,0.0,20.0,20.0,0
16.0,129.37000000000006,-27.37000000000006,0.0,30.0,20.0,1
6.0,129.37000000000006,-7.370000000000061,0.0,25.0,20.0,1
10.0,129.37000000000006,37.62999999999994,0.0,20.0,20.0,0
6.0,133.38000000000005,-11.380000000000052,0.0,25.0,20.0,1
10.0,133.38000000000005,33.61999999999995,0.0,20.0,20.0,0
12.0,133.38000000000005,-31.380000000000052,1.0,30.0,20.0,1
10.0,137.39000000000004,29.609999999999957,0.0,20.0,20.0,0
12.0,137.39000000000004,-35.39000000000004,1.0,30.0,20.0,1
2.0,137.39000000000004,-15.390000000000043,1.0,25.0,20.0,1
12.0,141.40000000000003,-39.400000000000034,1.0,30.0,20.0,1
2.0,141.40000000000003,-19.400000000000034,1.0,25.0,20.0,1
6.0,141.40000000000003,25.599999999999966,1.0,20.0,20.0,0
2.0,145.41000000000003,-23.410000000000025,1.0,25.0,20.0,1
6.0,145.41000000000003,21.589999999999975,1.0,20.0,20.0,0
8.0,145.41000000000003,-43.410000000000025,2.0,30.0,20.0,1
6.0,147.42000000000002,19.579999999999984,1.0,20.0,20.0,0
8.0,147.42000000000002,-45.420000000000016,2.0,30.0,20.0,1
8.0,151.43,-49.43000000000001,2.0,30.0,20.0,1
2.0,151.43,15.569999999999993,2.0,20.0,20.0,0
2.0,155.44,11.560000000000002,2.0,20.0,20.0,0
4.0,155.44,-53.44,3.0,30.0,20.0,1
4.0,157.45,-55.44999999999999,3.0,30.0,20.0,1
9.0,0.0,14.0,0.0,95.0,100.0,1
4.0,0.0,6.0,0.0,98.0,100.0,1
9.0,0.0,12.0,0.0,90.0,100.0,1
9.0,0.0,23.0,0.0,85.0,80.0,1
7.0,0.0,16.0,0.0,80.0,80.0,1
16.0,0.0,24.0,0.0,75.0,80.0,1
7.0,0.0,29.0,0.0,70.0,60.0,1
18.0,0.0,31.0,0.0,65.0,60.0,1
19.0,0.0,59.0,0.0,60.0,60.0,1
8.0,0.0,58.0,0.0,50.0,40.0,1
8.0,0.0,79.0,0.0,45.0,40.0,1
14.0,0.0,47.0,0.0,40.0,40.0,1
11.0,0.0,113.0,0.0,30.0,20.0,1
4.0,0.0,142.0,0.0,25.0,20.0,0
10.0,0.0,167.0,0.0,20.0,20.0,0
4.0,4.01,1.9900000000000002,0.0,98.0,100.0,1
9.0,4.01,7.99,0.0,90.0,100.0,1
5.0,4.01,9.99,1.0,95.0,100.0,1
9.0,4.01,18.990000000000002,0.0,85.0,80.0,1
7.0,4.01,11.99,0.0,80.0,80.0,1
16.0,4.01,19.990000000000002,0.0,75.0,80.0,1
7.0,4.01,24.990000000000002,0.0,70.0,60.0,1
18.0,4.01,26.990000000000002,0.0,65.0,60.0,1
19.0,4.01,54.99,0.0,60.0,60.0,1
8.0,4.01,53.99,0.0,50.0,40.0,1
8.0,4.01,74.99,0.0,45.0,40.0,1
14.0,4.01,42.99,0.0,40.0,40.0,1
11.0,4.01,108.99,0.0,30.0,20.0,1
4.0,4.01,137.99,0.0,25.0,20.0,0
10.0,4.01,162.99,0.0,20.0,20.0,0
9.0,8.02,3.9800000000000004,0.0,90.0,100.0,1
5.0,8.02,5.98,1.0,95.0,100.0,1
9.0,8.02,14.98,0.0,85.0,80.0,1
7.0,8.02,7.98,0.0,80.0,80.0,1
16.0,8.02,15.98,0.0,75.0,80.0,1
7.0,8.02,20.98,0.0,70.0,60.0,1
18.0,8.02,22.98,0.0,65.0,60.0,1
19.0,8.02,50.980000000000004,0.0,60.0,60.0,1
8.0,8.02,49.980000000000004,0.0,50.0,40.0,1
8.0,8.02,70.98,0.0,45.0,40.0,1
14.0,8.02,38.980000000000004,0.0,40.0,40.0,1
11.0,8.02,104.98,0.0,30.0,20.0,1
4.0,8.02,133.98,0.0,25.0,20.0,0
10.0,8.02,158.98,0.0,20.0,20.0,0
5.0,12.03,1.9700000000000006,1.0,95.0,100.0,1
5.0,12.03,-0.02999999999999936,1.0,90.0,100.0,1
9.0,12.03,10.97,0.0,85.0,80.0,1
7.0,12.03,3.9700000000000006,0.0,80.0,80.0,1
16.0,12.03,11.97,0.0,75.0,80.0,1
7.0,12.03,16.97,0.0,70.0,60.0,1
18.0,12.03,18.97,0.0,65.0,60.0,1
19.0,12.03,46.97,0.0,60.0,60.0,1
8.0,12.03,45.97,0.0,50.0,40.0,1
8.0,12.03,66.97,0.0,45.0,40.0,1
14.0,12.03,34.97,0.0,40.0,40.0,1
11.0,12.03,100.97,0.0,30.0,20.0,1
4.0,12.03,129.97,0.0,25.0,20.0,0
10.0,12.03,154.97,0.0,20.0,20.0,0
5.0,16.040000000000003,-4.040000000000003,1.0,90.0,100.0,1
1.0,16.040000000000003,-2.0400000000000027,2.0,95.0,100.0,1
9.0,16.040000000000003,6.959999999999997,0.0,85.0,80.0,1
7.0,16.040000000000003,-0.0400000000000027,0.0,80.0,80.0,1
16.0,16.040000000000003,7.959999999999997,0.0,75.0,80.0,1
7.0,16.040000000000003,12.959999999999997,0.0,70.0,60.0,1
18.0,16.040000000000003,14.959999999999997,0.0,65.0,60.0,1
19.0,16.040000000000003,42.959999999999994,0.0,60.0,60.0,1
8.0,16.040000000000003,41.959999999999994,0.0,50.0,40.0,1
8.0,16.040000000000003,62.959999999999994,0.0,45.0,40.0,1
14.0,16.040000000000003,30.959999999999997,0.0,40.0,40.0,1
11.0,16.040000000000003,96.96,0.0,30.0,20.0,1
4.0,16.040000000000003,125.96,0.0,25.0,20.0,0
10.0,16.040000000000003,150.96,0.0,20.0,20.0,0
1.0,20.050000000000004,-6.050000000000004,2.0,95.0,100.0,1
1.0,20.050000000000004,-8.050000000000004,2.0,90.0,100.0,1
9.0,20.050000000000004,2.9499999999999957,0.0,85.0,80.0,1
7.0,20.050000000000004,-4.050000000000004,0.0,80.0,80.0,1
16.0,20.050000000000004,3.9499999999999957,0.0,75.0,80.0,1
7.0,20.050000000000004,8.949999999999996,0.0,70.0,60.0,1
18.0,20.050000000000004,10.949999999999996,0.0,65.0,60.0,1
19.0,20.050000000000004,38.949999999999996,0.0,60.0,60.0,1
8.0,20.050000000000004,37.949999999999996,0.0,50.0,40.0,1
8.0,20.050000000000004,58.949999999999996,0.0,45.0,40.0,1
14.0,20.050000000000004,26.949999999999996,0.0,40.0,40.0,1
11.0,20.050000000000004,92.94999999999999,0.0,30.0,20.0,1
4.0,20.050000000000004,121.94999999999999,0.0,25.0,20.0,0
10.0,20.050000000000004,146.95,0.0,20.0,20.0,0
1.0,21.060000000000006,-9.060000000000006,2.0,90.0,100.0,1
9.0,21.060000000000006,1.9399999999999942,0.0,85.0,80.0,1
7.0,21.060000000000006,-5.060000000000006,0.0,80.0,80.0,1
16.0,21.060000000000006,2.939999999999994,0.0,75.0,80.0,1
7.0,21.060000000000006,7.939999999999994,0.0,70.0,60.0,1
18.0,21.060000000000006,9.939999999999994,0.0,65.0,60.0,1
19.0,21.060000000000006,37.94,0.0,60.0,60.0,1
8.0,21.060000000000006,36.94,0.0,50.0,40.0,1
8.0,21.060000000000006,57.94,0.0,45.0,40.0,1
14.0,21.060000000000006,25.939999999999994,0.0,40.0,40.0,1
11.0,21.060000000000006,91.94,0.0,30.0,20.0,1
4.0,21.060000000000006,120.94,0.0,25.0,20.0,0
10.0,21.060000000000006,145.94,0.0,20.0,20.0,0
9.0,22.070000000000007,0.9299999999999926,0.0,85.0,80.0,1
7.0,22.070000000000007,-6.070000000000007,0.0,80.0,80.0,1
16.0,22.070000000000007,1.9299999999999926,0.0,75.0,80.0,1
7.0,22.070000000000007,6.929999999999993,0.0,70.0,60.0,1
18.0,22.070000000000007,8.929999999999993,0.0,65.0,60.0,1
19.0,22.070000000000007,36.92999999999999,0.0,60.0,60.0,1
8.0,22.070000000000007,35.92999999999999,0.0,50.0,40.0,1
8.0,22.070000000000007,56.92999999999999,0.0,45.0,40.0,1
14.0,22.070000000000007,24.929999999999993,0.0,40.0,40.0,1
11.0,22.070000000000007,90.92999999999999,0.0,30.0,20.0,1
4.0,22.070000000000007,119.92999999999999,0.0,25.0,20.0,0
10.0,22.070000000000007,144.93,0.0,20.0,20.0,0
7.0,26.08000000000001,-10.080000000000009,0.0,80.0,80.0,1
16.0,26.08000000000001,-2.080000000000009,0.0,75.0,80.0,1
5.0,26.08000000000001,-3.080000000000009,1.0,85.0,80.0,1
7.0,26.08000000000001,2.919999999999991,0.0,70.0,60.0,1
18.0,26.08000000000001,4.919999999999991,0.0,65.0,60.0,1
19.0,26.08000000000001,32.91999999999999,0.0,60.0,60.0,1
8.0,26.08000000000001,31.91999999999999,0.0,50.0,40.0,1
8.0,26.08000000000001,52.91999999999999,0.0,45.0,40.0,1
14.0,26.08000000000001,20.91999999999999,0.0,40.0,40.0,1
11.0,26.08000000000001,86.91999999999999,0.0,30.0,20.0,1
4.0,26.08000000000001,115.91999999999999,0.0,25.0,20.0,0
10.0,26.08000000000001,140.92,0.0,20.0,20.0,0
16.0,30.09000000000001,-6.0900000000000105,0.0,75.0,80.0,1
5.0,30.09000000000001,-7.0900000000000105,1.0,85.0,80.0,1
3.0,30.09000000000001,-14.09000000000001,1.0,80.0,80.0,1
7.0,30.09000000000001,-1.0900000000000105,0.0,70.0,60.0,1
18.0,30.09000000000001,0.9099999999999895,0.0,65.0,60.0,1
19.0,30.09000000000001,28.90999999999999,0.0,60.0,60.0,1
8.0,30.09000000000001,27.90999999999999,0.0,50.0,40.0,1
8.0,30.09000000000001,48.90999999999999,0.0,45.0,40.0,1
14.0,30.09000000000001,16.90999999999999,0.0,40.0,40.0,1
11.0,30.09000000000001,82.91,0.0,30.0,20.0,1
4.0,30.09000000000001,111.91,0.0,25.0,20.0,0
10.0,30.09000000000001,136.91,0.0,20.0,20.0,0
5.0,34.10000000000001,-11.100000000000009,1.0,85.0,80.0,1
3.0,34.10000000000001,-18.10000000000001,1.0,80.0,80.0,1
12.0,34.10000000000001,-10.100000000000009,1.0,75.0,80.0,1
7.0,34.10000000000001,-5.1000000000000085,0.0,70.0,60.0,1
18.0,34.10000000000001,-3.1000000000000085,0.0,65.0,60.0,1
19.0,34.10000000000001,24.89999999999999,0.0,60.0,60.0,1
8.0,34.10000000000001,23.89999999999999,0.0,50.0,40.0,1
8.0,34.10000000000001,44.89999999999999,0.0,45.0,40.0,1
14.0,34.10000000000001,12.899999999999991,0.0,40.0,40.0,1
11.0,34.10000000000001,78.89999999999999,0.0,30.0,20.0,1
4.0,34.10000000000001,107.89999999999999,0.0,25.0,20.0,0
10.0,34.10000000000001,132.89999999999998,0.0,20.0,20.0,0
3.0,38.11000000000001,-22.110000000000007,1.0,80.0,80.0,1
12.0,38.11000000000001,-14.110000000000007,1.0,75.0,80.0,1
1.0,38.11000000000001,-15.110000000000007,2.0,85.0,80.0,1
7.0,38.11000000000001,-9.110000000000007,0.0,70.0,60.0,1
18.0,38.11000000000001,-7.1100000000000065,0.0,65.0,60.0,1
19.0,38.11000000000001,20.889999999999993,0.0,60.0,60.0,1
8.0,38.11000000000001,19.889999999999993,0.0,50.0,40.0,1
8.0,38.11000000000001,40.88999999999999,0.0,45.0,40.0,1
14.0,38.11000000000001,8.889999999999993,0.0,40.0,40.0,1
11.0,38.11000000000001,74.88999999999999,0.0,30.0,20.0,1
4.0,38.11000000000001,103.88999999999999,0.0,25.0,20.0,0
10.0,38.11000000000001,128.89,0.0,20.0,20.0,0
12.0,41.120000000000005,-17.120000000000005,1.0,75.0,80.0,1
1.0,41.120000000000005,-18.120000000000005,2.0,85.0,80.0,1
7.0,41.120000000000005,-12.120000000000005,0.0,70.0,60.0,1
18.0,41.120000000000005,-10.120000000000005,0.0,65.0,60.0,1
19.0,41.120000000000005,17.879999999999995,0.0,60.0,60.0,1
8.0,41.120000000000005,16.879999999999995,0.0,50.0,40.0,1
8.0,41.120000000000005,37.879999999999995,0.0,45.0,40.0,1
14.0,41.120000000000005,5.8799999999999955,0.0,40.0,40.0,1
11.0,41.120000000000005,71.88,0.0,30.0,20.0,1
4.0,41.120000000000005,100.88,0.0,25.0,20.0,0
10.0,41.120000000000005,125.88,0.0,20.0,20.0,0
1.0,45.13,-22.130000000000003,2.0,85.0,80.0,1
8.0,45.13,-21.130000000000003,2.0,75.0,80.0,1
7.0,45.13,-16.130000000000003,0.0,70.0,60.0,1
18.0,45.13,-14.130000000000003,0.0,65.0,60.0,1
19.0,45.13,13.869999999999997,0.0,60.0,60.0,1
8.0,45.13,12.869999999999997,0.0,50.0,40.0,1
8.0,45.13,33.87,0.0,45.0,40.0,1
14.0,45.13,1.8699999999999974,0.0,40.0,40.0,1
11.0,45.13,67.87,0.0,30.0,20.0,1
4.0,45.13,96.87,0.0,25.0,20.0,0
10.0,45.13,121.87,0.0,20.0,20.0,0
8.0,46.14,-22.14,2.0,75.0,80.0,1
7.0,46.14,-17.14,0.0,70.0,60.0,1
18.0,46.14,-15.14,0.0,65.0,60.0,1
19.0,46.14,12.86,0.0,60.0,60.0,1
8.0,46.14,11.86,0.0,50.0,40.0,1
8.0,46.14,32.86,0.0,45.0,40.0,1
14.0,46.14,0.8599999999999994,0.0,40.0,40.0,1
11.0,46.14,66.86,0.0,30.0,20.0,1
4.0,46.14,95.86,0.0,25.0,20.0,0
10.0,46.14,120.86,0.0,20.0,20.0,0
4.0,50.15,-26.15,3.0,75.0,80.0,1
7.0,50.15,-21.15,0.0,70.0,60.0,1
18.0,50.15,-19.15,0.0,65.0,60.0,1
19.0,50.15,8.850000000000001,0.0,60.0,60.0,1
8.0,50.15,7.850000000000001,0.0,50.0,40.0,1
8.0,50.15,28.85,0.0,45.0,40.0,1
14.0,50.15,-3.1499999999999986,0.0,40.0,40.0,1
11.0,50.15,62.85,0.0,30.0,20.0,1
4.0,50.15,91.85,0.0,25.0,20.0,0
10.0,50.15,116.85,0.0,20.0,20.0,0
7.0,54.16,-25.159999999999997,0.0,70.0,60.0,1
18.0,54.16,-23.159999999999997,0.0,65.0,60.0,1
19.0,54.16,4.840000000000003,0.0,60.0,60.0,1
8.0,54.16,3.8400000000000034,0.0,50.0,40.0,1
8.0,54.16,24.840000000000003,0.0,45.0,40.0,1
14.0,54.16,-7.159999999999997,0.0,40.0,40.0,1
11.0,54.16,58.84,0.0,30.0,20.0,1
4.0,54.16,87.84,0.0,25.0,20.0,0
10.0,54.16,112.84,0.0,20.0,20.0,0
18.0,58.169999999999995,-27.169999999999995,0.0,65.0,60.0,1
19.0,58.169999999999995,0.8300000000000054,0.0,60.0,60.0,1
3.0,58.169999999999995,-29.169999999999995,1.0,70.0,60.0,1
8.0,58.169999999999995,-0.1699999999999946,0.0,50.0,40.0,1
8.0,58.169999999999995,20.830000000000005,0.0,45.0,40.0,1
14.0,58.169999999999995,-11.169999999999995,0.0,40.0,40.0,1
11.0,58.169999999999995,54.830000000000005,0.0,30.0,20.0,1
4.0,58.169999999999995,83.83000000000001,0.0,25.0,20.0,0
10.0,58.169999999999995,108.83000000000001,0.0,20.0,20.0,0
19.0,62.17999999999999,-3.1799999999999926,0.0,60.0,60.0,1
3.0,62.17999999999999,-33.17999999999999,1.0,70.0,60.0,1
14.0,62.17999999999999,-31.179999999999993,1.0,65.0,60.0,1
8.0,62.17999999999999,-4.179999999999993,0.0,50.0,40.0,1
8.0,62.17999999999999,16.820000000000007,0.0,45.0,40.0,1
14.0,62.17999999999999,-15.179999999999993,0.0,40.0,40.0,1
11.0,62.17999999999999,50.82000000000001,0.0,30.0,20.0,1
4.0,62.17999999999999,79.82000000000001,0.0,25.0,20.0,0
10.0,62.17999999999999,104.82000000000001,0.0,20.0,20.0,0
3.0,66.19,-37.19,1.0,70.0,60.0,1
14.0,66.19,-35.19,1.0,65.0,60.0,1
15.0,66.19,-7.189999999999998,1.0,60.0,60.0,1
8.0,66.19,-8.189999999999998,0.0,50.0,40.0,1
8.0,66.19,12.810000000000002,0.0,45.0,40.0,1
14.0,66.19,-19.189999999999998,0.0,40.0,40.0,1
11.0,66.19,46.81,0.0,30.0,20.0,1
4.0,66.19,75.81,0.0,25.0,20.0,0
10.0,66.19,100.81,0.0,20.0,20.0,0
14.0,69.2,-38.2,1.0,65.0,60.0,1
15.0,69.2,-10.200000000000003,1.0,60.0,60.0,1
8.0,69.2,-11.200000000000003,0.0,50.0,40.0,1
8.0,69.2,9.799999999999997,0.0,45.0,40.0,1
14.0,69.2,-22.200000000000003,0.0,40.0,40.0,1
11.0,69.2,43.8,0.0,30.0,20.0,1
4.0,69.2,72.8,0.0,25.0,20.0,0
10.0,69.2,97.8,0.0,20.0,20.0,0
15.0,73.21000000000001,-14.210000000000008,1.0,60.0,60.0,1
10.0,73.21000000000001,-42.21000000000001,2.0,65.0,60.0,1
8.0,73.21000000000001,-15.210000000000008,0.0,50.0,40.0,1
8.0,73.21000000000001,5.789999999999992,0.0,45.0,40.0,1
14.0,73.21000000000001,-26.210000000000008,0.0,40.0,40.0,1
11.0,73.21000000000001,39.78999999999999,0.0,30.0,20.0,1
4.0,73.21000000000001,68.78999999999999,0.0,25.0,20.0,0
10.0,73.21000000000001,93.78999999999999,0.0,20.0,20.0,0
10.0,77.22000000000001,-46.22000000000001,2.0,65.0,60.0,1
11.0,77.22000000000001,-18.220000000000013,2.0,60.0,60.0,1
8.0,77.22000000000001,-19.220000000000013,0.0,50.0,40.0,1
8.0,77.22000000000001,1.779999999999987,0.0,45.0,40.0,1
14.0,77.22000000000001,-30.220000000000013,0.0,40.0,40.0,1
11.0,77.22000000000001,35.77999999999999,0.0,30.0,20.0,1
4.0,77.22000000000001,64.77999999999999,0.0,25.0,20.0,0
10.0,77.22000000000001,89.77999999999999,0.0,20.0,20.0,0
11.0,81.23000000000002,-22.230000000000018,2.0,60.0,60.0,1
6.0,81.23000000000002,-50.23000000000002,3.0,65.0,60.0,1
8.0,81.23000000000002,-23.230000000000018,0.0,50.0,40.0,1
8.0,81.23000000000002,-2.230000000000018,0.0,45.0,40.0,1
14.0,81.23000000000002,-34.23000000000002,0.0,40.0,40.0,1
11.0,81.23000000000002,31.769999999999982,0.0,30.0,20.0,1
4.0,81.23000000000002,60.76999999999998,0.0,25.0,20.0,0
10.0,81.23000000000002,85.76999999999998,0.0,20.0,20.0,0
6.0,85.24000000000002,-54.24000000000002,3.0,65.0,60.0,1
7.0,85.24000000000002,-26.240000000000023,3.0,60.0,60.0,1
8.0,85.24000000000002,-27.240000000000023,0.0,50.0,40.0,1
8.0,85.24000000000002,-6.240000000000023,0.0,45.0,40.0,1
14.0,85.24000000000002,-38.24000000000002,0.0,40.0,40.0,1
11.0,85.24000000000002,27.759999999999977,0.0,30.0,20.0,1
4.0,85.24000000000002,56.75999999999998,0.0,25.0,20.0,0
10.0,85.24000000000002,81.75999999999998,0.0,20.0,20.0,0
7.0,89.25000000000003,-30.25000000000003,3.0,60.0,60.0,1
2.0,89.25000000000003,-58.25000000000003,4.0,65.0,60.0,1
8.0,89.25000000000003,-31.25000000000003,0.0,50.0,40.0,1
8.0,89.25000000000003,-10.250000000000028,0.0,45.0,40.0,1
14.0,89.25000000000003,-42.25000000000003,0.0,40.0,40.0,1
11.0,89.25000000000003,23.74999999999997,0.0,30.0,20.0,1
4.0,89.25000000000003,52.74999999999997,0.0,25.0,20.0,0
10.0,89.25000000000003,77.74999999999997,0.0,20.0,20.0,0
